DIVISON,DISTRICT,THANA / AREA,DIAGNOSTIC CENTER NAME
Rangpur,Thakurgaon,Thakurgaon Sadar,Saf Hospital
Rangpur,Thakurgaon,Thakurgaon Sadar,Seba Clinic
Rangpur,Thakurgaon,Thakurgaon Sadar,Seba Hospital
Rangpur,Thakurgaon,Thakurgaon Sadar,Seven Day Nursing Home & Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Suprio Hospital & Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,Surjer Hashi Network
Rangpur,Thakurgaon,Thakurgaon Sadar,Surokkha Hospital and Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,Sushree Nursing Home
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Baby and Medicine Clinic
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Community Hospital and Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon General Hospital & Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Thakurgaon Swasthoseba Hospital & Pathology
Rangpur,Thakurgaon,Thakurgaon Sadar,Alpha Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,Bala Pathology Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Balaka Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,Bandhon Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Central Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Classic Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Comfort Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,Cure Pathology
Rangpur,Thakurgaon,Thakurgaon Sadar,Desh X-ray Clinic and Pathology
Rangpur,Thakurgaon,Thakurgaon Sadar,Doctor Clinic & Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Doctors Pathology
Rangpur,Thakurgaon,Thakurgaon Sadar,Golden Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,Green Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Jamuna Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,"M, M Diagnostic Centre"
Rangpur,Thakurgaon,Thakurgaon Sadar,MA Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Master Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,Mun Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Nahin-Pathology
Rangpur,Thakurgaon,Thakurgaon Sadar,New Apollo Digital Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,New Desh Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,New Green Life Digital Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,New Jamuna Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,New Medinova Doctors Zone & Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,New Update Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,New Uttara Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,Nirmal Diagnostic Center
Rangpur,Thakurgaon,Thakurgaon Sadar,Nisha Diagnostic Centre (Pathology)
Rangpur,Thakurgaon,Thakurgaon Sadar,Nuclear Lab
Rangpur,Thakurgaon,Thakurgaon Sadar,Rafi Diagnostic Centre
Rangpur,Thakurgaon,Thakurgaon Sadar,Shuvo Pathology
Rangpur,Thakurgaon,Thakurgaon Sadar,Uttara Diagnostic Center
,,,
Rajshahi,Bogura,Adamdighi,AL-SHAFI Clinic & Diagnostic Center
Rajshahi,Bogura,Adamdighi,Bangladesh Diabetes & Diagnostic Center
Rajshahi,Bogura,Adamdighi,Health Care Lab and Hospital
Rajshahi,Bogura,Adamdighi,"Nosratpur Health Center, Grameen Kalyan"
Rajshahi,Bogura,Adamdighi,Protiva Clinic & Diagnostic Centre
Rajshahi,Bogura,Adamdighi,"Santaher Health Center, Grameen Kalyan"
Rajshahi,Bogura,Adamdighi,Satata Clinic & Diagnostic Center
Rajshahi,Bogura,Adamdighi,Shaon Pathology Center & Doctors Chamber
Rajshahi,Bogura,Adamdighi,Surma Clinic and Diagnostic Centre
Rajshahi,Bogura,Adamdighi,Famous Clinic
Rajshahi,Bogura,Adamdighi,Momota Clinic
,,,
Rajshahi,Bogura,Bogura Sadar,Adorsho Nursing Home
Rajshahi,Bogura,Bogura Sadar,Advanced Health Care Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,AL ARAFAH HOSPITAL AND DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,AL SAFA GENERAL HOSPITAL & DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,ALIF GENERAL HOSPITAL & DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,ALLIED HEALTH CARE
Rajshahi,Bogura,Bogura Sadar,ALOKA NURSING HOME & ONCOLOGY CENTER
Rajshahi,Bogura,Bogura Sadar,ALPHA GENERAL HOSPITAL
Rajshahi,Bogura,Bogura Sadar,Angel Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,ANNESHA HOSPITAL & DIAGNOSTIC
Rajshahi,Bogura,Bogura Sadar,APEL GENERAL HOSPITAL
Rajshahi,Bogura,Bogura Sadar,ARHAM CLINIC & DIAGNOSTIC BOGRA
Rajshahi,Bogura,Bogura Sadar,Asia Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,ASTHA CLINIC & DIAGNOSTICS CENTRE
Rajshahi,Bogura,Bogura Sadar,AYAT MEMORIAL HOSPITAL
Rajshahi,Bogura,Bogura Sadar,Banani General Hospital
Rajshahi,Bogura,Bogura Sadar,BIOAID SPECIALIZED HOSPITAL LIMITED
Rajshahi,Bogura,Bogura Sadar,"Bogra Christian Hospital, Bogura"
Rajshahi,Bogura,Bogura Sadar,Bogra Mental Hospital
Rajshahi,Bogura,Bogura Sadar,BOGRA NURSING HOME
Rajshahi,Bogura,Bogura Sadar,Bogra Swasthoseba Hospital
Rajshahi,Bogura,Bogura Sadar,BOGURA ADHUNIK HOSPITAL & DIAGNOSTIC CENTRE
Rajshahi,Bogura,Bogura Sadar,BOGURA CLINIC & DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,Bogura Impulse Hospital
Rajshahi,Bogura,Bogura Sadar,BOGURA KIDNEY HOSPITAL AND DIALYSIS CENTER
Rajshahi,Bogura,Bogura Sadar,Bondhon Hospital Bogra
Rajshahi,Bogura,Bogura Sadar,C.M.C. General Hospital
Rajshahi,Bogura,Bogura Sadar,CARE AND CURE HOSPITAL
Rajshahi,Bogura,Bogura Sadar,Central General Hospital
Rajshahi,Bogura,Bogura Sadar,CITY CLINIC & DIAGNOSTIC
Rajshahi,Bogura,Bogura Sadar,Combined Hospital & Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,CONFIDENT GENERAL HOSPITAL & BHAI BON DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,Cure Medical Centre (Pathology)
Rajshahi,Bogura,Bogura Sadar,Delta General Hospital
Rajshahi,Bogura,Bogura Sadar,Desh Hospital & Diagnostic Complex
Rajshahi,Bogura,Bogura Sadar,DIAHORMON Center
Rajshahi,Bogura,Bogura Sadar,DIGONTO DIAGNOSTIC & CONSULTATION CENTRE
Rajshahi,Bogura,Bogura Sadar,DINAR DIAGNOSTIC
Rajshahi,Bogura,Bogura Sadar,Doctors Clinic Unit-1
Rajshahi,Bogura,Bogura Sadar,Doctors Clinic Unit-2
Rajshahi,Bogura,Bogura Sadar,Doctors Diagnostic
Rajshahi,Bogura,Bogura Sadar,DR. IBRAHIM EYE CARE CENTER
Rajshahi,Bogura,Bogura Sadar,DR. PARVEZ DIABETICS CARE & DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,DR. SHAMIUL DIABETIC CLINIC
Rajshahi,Bogura,Bogura Sadar,"ENAM CLINIC AND DIAGNOSTIC CENTER, BOGURA"
Rajshahi,Bogura,Bogura Sadar,FATEMA CLINIC & DIAGNOSTIC CENTRE
Rajshahi,Bogura,Bogura Sadar,Good Health Specialized Hospital Ltd.
Rajshahi,Bogura,Bogura Sadar,GORIB SHAH CLINIC & DIAGNOSTIC CENTRE
Rajshahi,Bogura,Bogura Sadar,Grameen Diagnostic & Clinic
Rajshahi,Bogura,Bogura Sadar,GREEN LIFE CLINIC & DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,GUK Eye Hospital & Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,HAPPY NUR CLINIC & DIAGNOSTIC
Rajshahi,Bogura,Bogura Sadar,Health Care General Hospital & Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,Health City Specialized Hospital & Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,Health Plus Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,Health Village Nursing Home & Diagnostic Home
Rajshahi,Bogura,Bogura Sadar,HENA CT SCAN CENTER
Rajshahi,Bogura,Bogura Sadar,HOLLY HEALTH HOME
Rajshahi,Bogura,Bogura Sadar,"Ibn Sina Diagnostic & Consultation Center, Bogura"
Rajshahi,Bogura,Bogura Sadar,"Ibn Sina Hospital & Diagnostic Center, Bogura"
Rajshahi,Bogura,Bogura Sadar,IDEAL GENERAL HOSPITAL
Rajshahi,Bogura,Bogura Sadar,Imdad Sitara Khan Kidney Center
Rajshahi,Bogura,Bogura Sadar,Independent General Hospital & Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,INSAF GENERAL HOSPITAL
Rajshahi,Bogura,Bogura Sadar,Islami Hospital and Diagnostic Center Bogra
Rajshahi,Bogura,Bogura Sadar,Jannat Clinic and Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,Jonoseba Hospital & Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,KAROTOA DIAGNOSTIC
Rajshahi,Bogura,Bogura Sadar,"Labaid Ltd (Diagnostic), Bogra"
Rajshahi,Bogura,Bogura Sadar,Life Care Hospital
Rajshahi,Bogura,Bogura Sadar,MA-BABA CLINIC & DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,MAA CLINIC
Rajshahi,Bogura,Bogura Sadar,MAA & SHISHU HOSPITAL
Rajshahi,Bogura,Bogura Sadar,MALEKA NURSING HOME AND DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,MATIN SPECIALIZED HOSPITAL
Rajshahi,Bogura,Bogura Sadar,Mayer Hasi Clinic & Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,MEDI HEATH HOSPITAL
Rajshahi,Bogura,Bogura Sadar,MEDINOVA GENERAL HOSPITAL & DIAGNOSTIC LAB
Rajshahi,Bogura,Bogura Sadar,MINHAJ CLINIC AND DIAGNOSTIC
Rajshahi,Bogura,Bogura Sadar,Modern Clinic & Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,Momena Nursing Home
Rajshahi,Bogura,Bogura Sadar,MORIOM GENERAL HOSPITAL & DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,MOHASTHAN CLINIC
Rajshahi,Bogura,Bogura Sadar,Nas Hospital
Rajshahi,Bogura,Bogura Sadar,Nazma General Hospital & Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,Nazma Medimet Nursing Home
Rajshahi,Bogura,Bogura Sadar,NETRALOY EYE CARE CENTRE
Rajshahi,Bogura,Bogura Sadar,New Apollo Hospital & Diagnostic
Rajshahi,Bogura,Bogura Sadar,New Asia Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,New Bashundhara Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,New Disari Diagnostic
Rajshahi,Bogura,Bogura Sadar,New Sunmoon General Hospital & Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,PADMA CLINIC & DIAGNOSTIC CENTRE
Rajshahi,Bogura,Bogura Sadar,Popular Diagnostic Centre Ltd. (Bogura Branch)
Rajshahi,Bogura,Bogura Sadar,Premier General Hospital
Rajshahi,Bogura,Bogura Sadar,Prime Diagnostic & Ayesha Hyder Clinic
Rajshahi,Bogura,Bogura Sadar,PROBE Bangladesh Ltd. (Diagnostic Center)
Rajshahi,Bogura,Bogura Sadar,PROVATI HOSPITAL & DIAGNOSTIC CENTRE
Rajshahi,Bogura,Bogura Sadar,"Public General Hospital, Bogura"
Rajshahi,Bogura,Bogura Sadar,Rainbow Community Hospital & Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,Rabeya Nursing Home
Rajshahi,Bogura,Bogura Sadar,Rakhi Diagnostic & Clinic
Rajshahi,Bogura,Bogura Sadar,RESPO AID DIAGNOSTIC CENTRE
Rajshahi,Bogura,Bogura Sadar,ROYAL HOSPITAL
Rajshahi,Bogura,Bogura Sadar,Rupali Clinic & Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,Safe Life Hospital & Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,SAIC General Hospital & Digital Diagnostic Lab
Rajshahi,Bogura,Bogura Sadar,SAMOTA CLINIC
Rajshahi,Bogura,Bogura Sadar,Sara Hospital & Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,SARK GENERAL HOSPITAL
Rajshahi,Bogura,Bogura Sadar,SEBA POLY CLINIC & DIAGNOSTIC CENTRE
Rajshahi,Bogura,Bogura Sadar,Shahin Eye Care Center
Rajshahi,Bogura,Bogura Sadar,SHAMSUN NAHAR CLINIC & PATHOLOGY
Rajshahi,Bogura,Bogura Sadar,Shanta Poly Clinic
Rajshahi,Bogura,Bogura Sadar,SHAPLA CLINIC
Rajshahi,Bogura,Bogura Sadar,Sharmin Clinic & Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,shefa smart hospital
Rajshahi,Bogura,Bogura Sadar,Shotodol Community Hospital and Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,SHWAPNO SIRI DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,Sonali General Hospital
Rajshahi,Bogura,Bogura Sadar,Sonar Desh Clinic & Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,Sonar Modina Clinic & Diagnostic
Rajshahi,Bogura,Bogura Sadar,Sondhani General Hospital and Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,SPECIALIZED BOGRA HOSPITAL
Rajshahi,Bogura,Bogura Sadar,SRISHTEE GENERAL HOSPITAL & DIAGNOSTIC COMPLEX
Rajshahi,Bogura,Bogura Sadar,SUMA DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,Sumona Diagnostic Centre
Rajshahi,Bogura,Bogura Sadar,Sunmoon Nursing Home
Rajshahi,Bogura,Bogura Sadar,Supercare Hospital
Rajshahi,Bogura,Bogura Sadar,Surjer Hashi Clinic & Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,Sushastho Clinic & Diagnostic
Rajshahi,Bogura,Bogura Sadar,SWADESH HOSPITAL & DIAGNOSTIC CENTRE
Rajshahi,Bogura,Bogura Sadar,SWASCHO SEBA HOSPITAL
Rajshahi,Bogura,Bogura Sadar,Tesla Neuroscience & General Hospital And Diagnostic Center
Rajshahi,Bogura,Bogura Sadar,TMSS Medical College & Rafatullah Community Hospital
Rajshahi,Bogura,Bogura Sadar,TULIP GENERAL HOSPITAL AND DIAGNOSTIC CENTER
Rajshahi,Bogura,Bogura Sadar,United General Hospital & Diagnostic
Rajshahi,Bogura,Bogura Sadar,Uposom Pathology Center
Rajshahi,Bogura,Bogura Sadar,Uttara Model Hospital and Diagnostic Lab
,,,
Rajshahi,Bogura,Dhunat,Adorsho Clinic & Diagnostic Center
Rajshahi,Bogura,Dhunat,AYSHA-ZOBEDA Hospital & Diagnostic Center
Rajshahi,Bogura,Dhunat,Dhunat Central Hospital & Diagnostic Centre
Rajshahi,Bogura,Dhunat,Hazrat Shah Paran (R.) General Hospital & Diagnostic Centre
Rajshahi,Bogura,Dhunat,HOZROT SHAH JALAL (R.) General Hospital & Diagnostic Center
Rajshahi,Bogura,Dhunat,Jonosheba Clinic & Diagnostic Center
Rajshahi,Bogura,Dhunat,LifeCare Hospital & Diagnostic Centre
Rajshahi,Bogura,Dhunat,Ma Fatema (Ra.) General Hospital And Diagnostic Center
Rajshahi,Bogura,Dhunat,Shuvo Clinic & Diagnostic Centre
Rajshahi,Bogura,Dhunat,Adorsho Diagnostic Centre
Rajshahi,Bogura,Dhunat,Daktarkhana & Diagnostic Center
Rajshahi,Bogura,Dhunat,"Gosaibari Health Center, Grameen Kalyan"
Rajshahi,Bogura,Dhunat,Hazrat Shah Paran (R.) Diagnostic Centre
Rajshahi,Bogura,Dhunat,ICHAMOTI Diagnostic Center
Rajshahi,Bogura,Dhunat,Joly Diagnostic & Consultation Center
Rajshahi,Bogura,Dhunat,LIFECARE Diagnostic Centre
Rajshahi,Bogura,Dhunat,"Mothurapur Health Center, Grameen Kalyan"
Rajshahi,Bogura,Dhunat,Raha Diagnostic Center Ltd.
Rajshahi,Bogura,Dhunat,Shuva Diagnostic Centre
Rajshahi,Bogura,Dhunat,"Sonahata Health Center, Grameen Kalyan"
,,,
Rajshahi,Bogura,Dhupchanchia,Anupam Hospital & Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,AASTHA Digital Diagnostic & Consultation Centre
Rajshahi,Bogura,Dhupchanchia,Adhunik Clinic & Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Al Shifa Clinic & Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Ananya Nursing Home & Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Arif Clinic & Lovely Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Asma General Hospital & Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Bashundhara Digital Diagnostic Centre
Rajshahi,Bogura,Dhupchanchia,Central Diagnostic & General Hospital
Rajshahi,Bogura,Dhupchanchia,Delta Plus Digital Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Dupchanchia Islamia Hospital & Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Dupchanchia Nursing Home & Diagnostic Centre
Rajshahi,Bogura,Dhupchanchia,Hajera Clinic & MIM Diagnostic Centre
Rajshahi,Bogura,Dhupchanchia,Health Care Digital Diagnostic & Hospital
Rajshahi,Bogura,Dhupchanchia,Janata Diagnostic Centre
Rajshahi,Bogura,Dhupchanchia,Jayda Clinic & Diagnostic Centre
Rajshahi,Bogura,Dhupchanchia,Karim Diagnostic & General Hospital
Rajshahi,Bogura,Dhupchanchia,Medicure Hospital & Diagnostic
Rajshahi,Bogura,Dhupchanchia,Modern Hospital & Digital Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Naobo Jagoron Diabetes Hospital
Rajshahi,Bogura,Dhupchanchia,New Sarmin Clinic & Oishi Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Sabuz Clinic & Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,Supreme Digital Diagnostic & Digital Hospital
Rajshahi,Bogura,Dhupchanchia,Talora Swasthoseba Kendra
Rajshahi,Bogura,Dhupchanchia,Zenith Hospital & Diagnostic Center
Rajshahi,Bogura,Dhupchanchia,"Zianagar Health Center, Grameen Kalyan"
,,,
Rajshahi,Bogura,Gabtali,Nabila Diagnostic Center
Rajshahi,Bogura,Gabtali,Sondhani Diagnostic Centre
,,,
Rajshahi,Bogura,Kahaloo,Janosheba Clinic & Diagnostic
Rajshahi,Bogura,Kahaloo,Kohinoor General Hospital
Rajshahi,Bogura,Kahaloo,Mehera Diagnostic & Consultation Center
Rajshahi,Bogura,Kahaloo,New Sunmoon Diagnostic Centre
,,,
Rajshahi,Bogura,Nandigram,Fatema Clinic & Diagnostic Center
Rajshahi,Bogura,Nandigram,Health Care Clinic & Diagnostic
Rajshahi,Bogura,Nandigram,Islam Diagnostic Centre
Rajshahi,Bogura,Nandigram,New Model Clinic & Diagnostic Center
Rajshahi,Bogura,Nandigram,"Vatgram Health Center, Grameen Kalyan"
,,,
Rajshahi,Bogura,Sariakandi,Hasu Mondol Diagnostic Center
Rajshahi,Bogura,Sariakandi,Mama Vagna Diagnostic Centre
Rajshahi,Bogura,Sariakandi,Modern Digital Diagnostic & Consultation Centre
Rajshahi,Bogura,Sariakandi,New Life Hospital
Rajshahi,Bogura,Sariakandi,Parul Diagnostic Center
Rajshahi,Bogura,Sariakandi,Sariakandi Diagnostic Center
,,,
Rajshahi,Bogura,Shajahanpur,4R Adhunik Hospital
Rajshahi,Bogura,Shajahanpur,Anowara Nursing Home Diagnostic Center
Rajshahi,Bogura,Shajahanpur,Bashundhara Diagnostic Center
Rajshahi,Bogura,Shajahanpur,Care General Hospital
Rajshahi,Bogura,Shajahanpur,Grameen Green Children (G.C) Eye Hospital
Rajshahi,Bogura,Shajahanpur,Janoseba Medical & Diagnostic Center
Rajshahi,Bogura,Shajahanpur,Max Care Clinic & Diagnostic Center
Rajshahi,Bogura,Shajahanpur,Professor Clinic & Diagnostic Centre
Rajshahi,Bogura,Shajahanpur,Sinha Hospital & Diagnostic Center
,,,
Rajshahi,Bogura,Sherpur,Vision Lab & Diagnostic Center
Rajshahi,Bogura,Sherpur,ABC Chakku Chikitsaloy
Rajshahi,Bogura,Sherpur,Advance Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Al Raji Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Al Razi Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Burmon Health Care & Diagnostic Center
Rajshahi,Bogura,Sherpur,Doctors Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Karatoa Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Life Line General Hospital & Diagnostic Center
Rajshahi,Bogura,Sherpur,Mahbub Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Medicon Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Medilab Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Mojnu Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Modern Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,National Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Orbit Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Pulse General Hospital & Diagnostic Center
Rajshahi,Bogura,Sherpur,"Ranirhat Health Center, Grameen Kalyan"
Rajshahi,Bogura,Sherpur,Satota Hospital & Diagnostic Center
Rajshahi,Bogura,Sherpur,Seba Nursing Home & Diagnostic Center
Rajshahi,Bogura,Sherpur,Shah Sultan (R) Hospital & Diagnostic Center
Rajshahi,Bogura,Sherpur,Shahin Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Sherpur Adunik Eye Hospital
Rajshahi,Bogura,Sherpur,Sherpur Diabetic Samity
Rajshahi,Bogura,Sherpur,Sherpur Family Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,Sherpur Islami Hospital & Diagnostic Center
Rajshahi,Bogura,Sherpur,Sherpur Model Clinic & Diagnostic Center
Rajshahi,Bogura,Sherpur,VIP General Hospital & Diagnostic Center
,,,
,,,
Rajshahi,Bogura,Shibganj,Zahanara Diagnostic Center
Rajshahi,Bogura,Shibganj,Akota General Hospital & Diagnostic
Rajshahi,Bogura,Shibganj,Al-Shefa Clinic & Diagnostic Center
Rajshahi,Bogura,Shibganj,Alo General Hospital
Rajshahi,Bogura,Shibganj,Bismillah Digital Diagnostic Center
Rajshahi,Bogura,Shibganj,Doctor Consultation & Diagnostic Center
Rajshahi,Bogura,Shibganj,Doctors Lab & Tawsif Consultation
Rajshahi,Bogura,Shibganj,Fahim Arman Clinic & Diagnostic Center
Rajshahi,Bogura,Shibganj,Health Care Digital Diagnostic Center
Rajshahi,Bogura,Shibganj,Jakirul Digital Diagnostic Center
Rajshahi,Bogura,Shibganj,Jonoseba Clinic & Diagnostic Center
Rajshahi,Bogura,Shibganj,Labib Digital Diagnostic Centre
Rajshahi,Bogura,Shibganj,Mahmud Clinic & Diagnostic Center
Rajshahi,Bogura,Shibganj,Medicare Clinic & Diagnostic Center
Rajshahi,Bogura,Shibganj,Meghna General Hospital
Rajshahi,Bogura,Shibganj,Modina Clinic & Diagnostic Center
Rajshahi,Bogura,Shibganj,Momit Digital Hospital & Diagnostic Center
Rajshahi,Bogura,Shibganj,Polin Diagnostic Center
Rajshahi,Bogura,Shibganj,Rokeya Diagnostic Center
Rajshahi,Bogura,Shibganj,Seba Clinic & Diagnostic Center
Rajshahi,Bogura,Shibganj,Shah Sultan Diagnostic Center
Rajshahi,Bogura,Shibganj,Shibganj Model Clinic & Diagnostic Center
Rajshahi,Bogura,Shibganj,Shibganj Nursing Home & Diagnostic Center
Rajshahi,Bogura,Shibganj,Shibganj Popular Hospital
Rajshahi,Bogura,Shibganj,Sumaiya Mustakim Clinic & Diagnostic Center
Rajshahi,Bogura,Shibganj,Surjer Hashi Clinic (Surjer Hashi Network)
Rajshahi,Bogura,Shibganj,The Consultation Complex
,,,
Rajshahi,Bogura,Sonatola,Suvo Digital Diagnostic Center
Rajshahi,Bogura,Sonatola,Tata Digital Diagnostic & Consultation & Clinic
Rajshahi,Bogura,Sonatola,"B.M. Digital Diagnostic, Clinic & Consultation Center"
Rajshahi,Bogura,Sonatola,Desh Diagnostic & Consultation Centre
Rajshahi,Bogura,Sonatola,Dr. Zillur Rahman Islamia Hospital
Rajshahi,Bogura,Sonatola,ESHITA Clinic
Rajshahi,Bogura,Sonatola,FastCare Clinic & Diagnostic & Consultation Centre
Rajshahi,Bogura,Sonatola,Fatema Diagnostic & Consultation Centre
Rajshahi,Bogura,Sonatola,Health Aid Digital Diagnostic & Consultation Centre
Rajshahi,Bogura,Sonatola,Health Care Centre Clinic & Diagnostic
Rajshahi,Bogura,Sonatola,Ma Digital Diagnostic & Consultation Center & Clinic
Rajshahi,Bogura,Sonatola,Meditech Clinic & Diagnostic & Consultation Centre
Rajshahi,Bogura,Sonatola,New Tata Digital Diagnostic & Clinic
Rajshahi,Bogura,Sonatola,Rokeya Digital Hospital
Rajshahi,Bogura,Sonatola,Sonali Hasi Community Hospital
,,,
Rajshahi,Chapainawabganj,Bholahat,Bholahat Model Clinic & Diagnostic Centre
Rajshahi,Chapainawabganj,Bholahat,Jonoseba Diagnostic Centre
Rajshahi,Chapainawabganj,Bholahat,Niramoy Clinic & Diagnostic Center
Rajshahi,Chapainawabganj,Bholahat,Saifunnessa Mukbul Charitable Hospital
Rajshahi,Chapainawabganj,Bholahat,Unique Care Diagnostic Center
,,,
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,ADVANCED DIAGNOSTIC CENTRE
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Al-Shifa Medical Services
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,AMBIA HOSPITAL AND DIAGNOSTIC CENTER
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Amnura Lutheran Mission Hospital
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,AMNURA MODEL CLINIC AND DIAGNOSTIC CENTER
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,BASHUNDHARA CLINIC AND DIAGNOSTIC CENTRE
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,CARE HOSPITAL AND DIAGNOSTIC CENTRE
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapai Apollo Hospital & Diagnostic Center
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,CHAPAI ZAM ZAM CLINIC AND DIAGNOSTIC CENTER
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Asthma Center
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Chapainawabganj Diabetic Association
